,id,Scientific_Name,size,Size_category,Mass,Habitat,Habitat_Category,Migration,Trophic_Level__Feeding_Habits_,Min_Latitude,Max_Latitude,Centroid_Latitude,Centroid_Longitude,Range_Size,General_Describtion,species_status
7072,7995,pterodroma feae,398.3,Large,311.0,Marine,Open habitats,2,Carnivore,5.81,49.97,27.66,-34.95,12674661.91,"The Fea's petrel (Pterodroma feae) is a small seabird in the gadfly petrel genus, Pterodroma. It was previously considered to be a subspecies of the soft-plumaged petrel (P. mollis), but they are actually not closely related at all. However, P. feae is very closely related to Zino's petrel and Desertas petrel, two other species recently split from P. mollis. The gadfly petrels are named for their speedy weaving flight, as if evading horseflies. The flight action is also reflected in the genus name Pterodroma, from Ancient Greek pteron, ""wing"" and dromos, "" runner"".[2] This species is named after the Italian zoologist Leonardo Fea (1852-1903).[3]",extant
7073,7863,pterodroma hasitata,429.3,Large,278.0,Marine,Open habitats,2,Carnivore,5.78,37.47,21.10,-65.45,7451677.20,"The black-capped petrel (Pterodroma hasitata), also known as the diablotín, is a small seabird native to the West Indies in the genus Pterodroma.  It is a long-winged petrel with a grey-brown back and wings, with a white nape and rump. Underparts are mainly white apart from a black cap (that in some individuals extends to cover the eye) and some dark underwing markings. It picks food items such as squid from the ocean surface.",extant
7074,6809,pterodroma heraldica,425.1,Large,394.0,Marine,Open habitats,2,Carnivore,-34.83,27.95,-12.02,-54.16,50656688.94,The Herald petrel (Pterodroma heraldica) is a species of seabird and a member of the gadfly petrels. Its range includes the south Pacific Ocean and Indian Ocean.,Least Concern
7075,6871,pterodroma hypoleuca,359.9,Large,176.0,Marine,Open habitats,2,Carnivore,11.71,56.22,26.91,69.24,18787814.69,"The Bonin petrel or nunulu[2] (Pterodroma hypoleuca) is a seabird in the family Procellariidae. It is a small gadfly petrel that is found in the northwest Pacific Ocean. Its secretive habits, remote breeding colonies and limited range have resulted in few studies and many aspects of the species' biology are poorly known.",extant
7076,5904,pterodroma incerta,483.8,Large,520.0,Marine,Open habitats,2,Carnivore,-58.59,-19.55,-40.38,-26.13,19854359.46,"The Atlantic petrel (Pterodroma incerta) is a gadfly petrel endemic to the South Atlantic Ocean. It breeds in enormous colonies on Tristan da Cunha and Gough Island, and ranges at sea from Brazil to Namibia, with most records at sea being to the west of the breeding islands, and along the subtropical convergence.[2] Adults are about 43 cm long, powerful, large, stocky, dark in color with white belly.[3] Their head can appear to be grey in worn plumage. Brown undercoating of wings and tail. These petrels can live on average of 15 years of age.[3]",Endangered
7077,6625,pterodroma inexpectata,373.2,Large,316.0,Marine,Open habitats,2,Carnivore,-79.46,60.61,-18.74,-37.20,119601845.00,The mottled petrel (Pterodroma inexpectata) or kōrure is a species of seabird and a member of the gadfly petrels. It usually attains 33 to 35 cm (13–14 in) in length with a 74 to 82 cm (29–32 in) wingspan.,Near Threatened
7078,5365,pterodroma lessonii,469.3,Large,698.0,Marine,Open habitats,2,Carnivore,-70.58,-27.04,-51.39,2.37,74962981.51,"The white-headed petrel (Pterodroma lessonii), also known as the white-headed fulmar, is a species of seabird in the petrel family, Procellariidae. It is about 400 mm (16 in) in length.[2]",Not Evaluated
7079,5697,pterodroma leucoptera,330.9,Medium,147.05,Marine,Open habitats,2,Carnivore,-70.58,42.61,-22.40,-33.61,122022870.10,Gould's petrel (Pterodroma leucoptera) is a species of seabird in the family Procellariidae. The common name commemorates the English ornithologist and bird artist John Gould (1804–1881).[2],extant
7080,4451,pterodroma longirostris,345.2,Large,143.0,Marine,Open habitats,2,Carnivore,-39.50,43.56,10.33,-58.20,47471621.10,"Stejneger's petrel (Pterodroma longirostris) is a species of seabird and a member of the gadfly petrels.  The bird is 26–31 cm in size, with a 53–66 cm wingspan.",extant
7081,7731,pterodroma macroptera,456.9,Large,531.78,Marine,Open habitats,2,Carnivore,-63.14,-18.95,-44.68,62.95,47147490.29,The great-winged petrel (Pterodroma macroptera) is a petrel living and breeding in the world's Southern Ocean.,extant
7082,7862,pterodroma madeira,395.3,Large,201.05,Marine,Open habitats,2,Carnivore,-28.43,59.41,17.00,-24.29,31437943.45,"Zino's petrel (Pterodroma madeira) or the freira, is a species of small seabird in the gadfly petrel genus, endemic to the island of Madeira. This long-winged petrel has a grey back and wings, with a dark ""W"" marking across the wings, and a grey upper tail. The undersides of the wings are blackish apart from a triangle of white at the front edge near the body, and the belly is white with grey flanks. It is very similar in appearance to the slightly larger Fea's petrel, and separating these two Macaronesian species at sea is very challenging. It was formerly considered to be a subspecies of the soft-plumaged petrel, P. mollis, but they are not closely related, and Zino's was raised to the status of a species because of differences in morphology, calls, breeding behaviour and mitochondrial DNA. It is Europe's most endangered seabird, with breeding areas restricted to a few ledges high in the central mountains of Madeira.",Endangered
7083,5563,pterodroma magentae,476.2,Large,465.0,Marine,Open habitats,2,Carnivore,-55.97,-41.88,-48.85,-168.89,1846626.61,"The magenta petrel (Pterodroma magentae), or Chatham Island tāiko, is a small seabird in the gadfly petrel genus, Pterodroma. Found exclusively on Chatham Island, New Zealand it is one of the rarest birds in the world, believed to be extinct for over 100 years before its rediscovery in the 1970s.[2]",Critically Endangered
7084,6853,pterodroma mollis,370.5,Large,312.0,Marine,Open habitats,2,Carnivore,-59.46,-22.08,-43.32,52.75,52198187.39,The soft-plumaged petrel (Pterodroma mollis) is a species of seabird in the family Procellariidae.,Least Concern
7085,7101,pterodroma neglecta,423.1,Large,501.0,Marine,Open habitats,2,Carnivore,-37.19,30.57,-3.37,-50.31,87299047.74,"The Kermadec petrel (Pterodroma neglecta) is a species of gadfly petrel in the family Procellariidae. It is 38 cm long with a wingspan of 100 cm. It is polymorphic, with light, dark and intermediate morphs known.[2] It eats squid, fish and other marine creatures.",Least Concern
7086,6746,pterodroma nigripennis,343.8,Large,173.65,Marine,Open habitats,2,Carnivore,-61.48,60.89,-5.73,-71.69,118358777.20,The black-winged petrel (Pterodroma nigripennis) is a species of seabird in the family Procellariidae. It breeds on a number of oceanic islands in the tropical and subtropical East Pacific Ocean and spends the rest of the year at sea.,Least Concern
7087,7164,pterodroma phaeopygia,466.4,Large,400.82,Marine,Open habitats,2,Carnivore,-19.14,17.33,-2.08,-99.34,15494657.47,"The Galápagos petrel (Pterodroma phaeopygia) is one of the six endemic seabirds of the Galápagos.[2] Its scientific name derives from Ancient Greek: Pterodroma originates from pteron and dromos, meaning ""wing"" and ""runner"", and phaeopygia comes from phaios and pugios, meaning ""dusky"" and ""rump"".[3] Members of Pterodroma genus are also called the gadfly petrels because their erratic twisting and turning in flight resemble that of gadflies.[4]",extant
7088,3811,pterodroma pycrofti,330.9,Medium,159.0,Marine,Open habitats,2,Carnivore,-56.93,50.85,-2.99,-86.17,75938832.03,Pycroft's petrel (Pterodroma pycrofti) is a species of seabird in the petrel and shearwater family Procellariidae.,Vulnerable
7089,8075,pterodroma sandwichensis,439.1,Large,400.82,Marine,Open habitats,2,Carnivore,0.62,51.88,26.94,-148.12,19212039.47,"The Hawaiian petrel or ʻuaʻu (Pterodroma sandwichensis) is a large, dark grey-brown and white petrel that is endemic to Hawaiʻi.",Endangered
7090,5980,pterodroma solandri,462.9,Large,468.64,Marine,Open habitats,2,Carnivore,-50.12,58.93,13.28,57.96,59746330.79,The providence petrel (Pterodroma solandri) is a large and heavy build gadfly petrel that nests in two locations in the Tasman Sea: Lord Howe Island (some 800 km from the Australian mainland) and Philip Island.,Least Concern
7091,6557,pterodroma ultima,405.5,Large,360.0,Marine,Open habitats,2,Carnivore,-47.88,55.10,-2.48,-129.17,66311108.88,"Murphy's petrel (Pterodroma ultima) is a species of seabird and a member of the gadfly petrels. The bird is 15 inches in length, with a 35-inch wingspan and weigh about 13 ounces.[2] It does not exhibit sexual dimorphism.[3] It was described by Robert Cushman Murphy in 1949, which is the source of the species' common name.",extant
7092,8160,pteroglossus aracari,324.6,Medium,250.16,Forest,Dense habitats,1,Herbivore,-28.09,10.77,-5.54,-51.90,3319977.82,"The black-necked aracari or black-necked araçari (Pteroglossus aracari) is a near-passerine bird in the toucan family Ramphastidae. It is found in Brazil, French Guiana, Guyana, Suriname, and Venezuela.[3]",Least Concern
7093,7376,pteroglossus azara,282.6,Medium,144.45,Forest,Dense habitats,1,Herbivore,-16.84,7.10,-3.14,-69.12,3118316.10,"The ivory-billed aracari or ivory-billed araçari (Pteroglossus azara) is a near-passerine bird in the toucan family Ramphastidae.[2] It is found in Brazil, Colombia, Ecuador, Peru, and Venezuela.[3]",extant
7094,9474,pteroglossus bailloni,331.0,Medium,146.0,Forest,Dense habitats,1,Herbivore,-27.79,-8.25,-23.23,-48.70,657171.58,"The saffron toucanet (Pteroglossus bailloni) is a species of bird in the family Ramphastidae found in the Atlantic Forest in far north-eastern Argentina, south-eastern Brazil, and eastern Paraguay.",Near Threatened
7095,6405,pteroglossus bitorquatus,272.0,Medium,142.0,Forest,Dense habitats,1,Herbivore,-12.62,-0.54,-4.56,-50.53,831687.24,The red-necked aracari or red-necked araçari (Pteroglossus bitorquatus) is a near-passerine bird in the toucan family Ramphastidae. It is found in Bolivia and Brazil.[3],Endangered
7096,8901,pteroglossus castanotis,333.8,Medium,258.09,Forest,Dense habitats,1,Herbivore,-27.78,6.59,-10.99,-62.30,5071451.43,"The chestnut-eared aracari or chestnut-eared araçari (Pteroglossus castanotis) is a near-passerine bird in the toucan family Ramphastidae. It is found in Argentina, Bolivia, Brazil, Colombia, Ecuador, Paraguay, and Peru.[2]",extant
7097,7059,pteroglossus erythropygius,358.6,Large,219.07,Forest,Dense habitats,1,Herbivore,-4.08,0.98,-1.23,-79.81,61680.05,The pale-mandibled aracari or pale-billed araçari (Pteroglossus erythropygius) is a near-passerine bird in the toucan family Ramphastidae.[2] It is found in Ecuador and Peru.[3],Least Concern
7098,8177,pteroglossus frantzii,347.5,Large,253.0,Forest,Dense habitats,1,Herbivore,7.99,10.34,8.97,-83.29,19662.61,The fiery-billed aracari or fiery-billed araçari (Pteroglossus frantzii) is a near-passerine bird in the toucan family Ramphastidae. It is found in Costa Rica and Panama.[2],Least Concern
7099,7159,pteroglossus inscriptus,270.7,Medium,125.82,Forest,Dense habitats,1,Herbivore,-16.67,-0.58,-8.64,-54.67,2978379.81,"The lettered aracari or lettered araçari (Pteroglossus inscriptus) is a near-passerine bird in the toucan family Ramphastidae.[3] It is found in Bolivia, Brazil, Colombia, Ecuador, and Peru.[4]",Least Concern
7100,6759,pteroglossus pluricinctus,351.2,Large,261.69,Forest,Dense habitats,1,Omnivore,-6.32,8.77,0.36,-68.98,1636986.61,"The many-banded aracari or many-banded araçari (Pteroglossus pluricinctus) is a near-passerine bird in the toucan family Ramphastidae.[2] It is found in Brazil, Colombia, Ecuador, Peru, and Venezuela.[3]",Least Concern
7101,5117,pteroglossus sanguineus,322.5,Medium,219.07,Forest,Dense habitats,1,Herbivore,0.33,8.69,4.75,-77.42,116382.76,"The stripe-billed aracari or stripe-billed araçari (Pteroglossus sanguineus) is a near-passerine bird in the toucan family Ramphastidae.[2] It is found in Colombia, Ecuador, and Panama.[3]",Least Concern
7102,9973,pteroglossus torquatus,331.8,Medium,219.07,Forest,Dense habitats,1,Herbivore,4.95,21.61,13.37,-83.67,1002342.51,The collared aracari or collared araçari (Pteroglossus torquatus) is a near-passerine bird in the toucan family Ramphastidae. It is found from Mexico to Colombia and Venezuela.,extant
7103,8984,pteroglossus viridis,252.9,Medium,135.0,Forest,Dense habitats,1,Herbivore,-3.30,8.34,2.80,-58.81,1558794.85,"The green araçari (Pteroglossus viridis), is a toucan, a near-passerine bird. It is found in the lowland forests of northeastern South America (the Guiana Shield), in the northeast Amazon Basin, the Guianas and the eastern Orinoco River drainage of Venezuela.  At 30–40 cm. (12–16 in) long and weighing 110–160 grams (3.9–5.7 oz.), it is the smallest aracari in its range,[3][4] and among the smallest members of the toucan family.",Least Concern
7104,7237,pteronetta hartlaubii,403.6,Large,790.0,Wetland,Open habitats,2,Carnivore,-9.73,10.98,1.60,14.93,4283729.60,"Hartlaub's duck (Pteronetta hartlaubii) is a dark chestnut-coloured duck of African forests. Formerly included in the paraphyletic ""perching duck"" assemblage, it was later moved to the dabbling duck assemblage.[2] However, it is fairly distinct from the ""typical"" dabbling ducks, and is placed in the monotypic genus Pteronetta to reflect this.",Least Concern
7105,7360,pterophanes cyanopterus,181.1,Medium,9.25,Forest,Semi-open habitats,1,Herbivore,-17.85,7.44,-5.40,-74.94,232571.39,"The great sapphirewing (Pterophanes cyanopterus) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Bolivia, Colombia, Ecuador, and Peru.[4][5]",extant
7106,5636,pteroptochos castaneus,235.2,Medium,160.58,Forest,Dense habitats,1,Carnivore,-37.94,-34.75,-36.38,-71.65,53074.04,"The chestnut-throated huet-huet (Pteroptochos castaneus) is a large passerine bird of the family Rhinocryptidae. At an average mass of 165 grams (5.8 oz), it is, with the related black-throated huet-huet, the largest rhinocryptid and the third-heaviest tracheophone suboscine behind the giant and great antpittas.[2] It is a stockily-built bird, averaging 23 centimetres (9.1 in) in length[2] with a predominantly dark brown plumage except for a dark red throat and a pale buff bar on its wind – lacking in the black-throated species. For many decades intense debate existed as to whether these two were one species or two,[3] but molecular studies in the 1990s demonstrated that the two species had been separated since before the Patagonian Ice Sheet first formed in southern Chile.[4]",Least Concern
